2.4	0.05263157894736842
4.8	0.10526315789473684
7.199999999999999	0.15789473684210525
9.6	0.21052631578947367
12.0	0.2631578947368421
14.4	0.3157894736842105
16.8	0.3684210526315789
19.2	0.42105263157894735
21.599999999999998	0.47368421052631576
23.999999999999996	0.5263157894736842
26.399999999999995	0.5789473684210527
31.199999999999996	0.631578947368421
38.39999999999999	0.6842105263157895
45.599999999999994	0.7368421052631579
69.6	0.7894736842105263
93.6	0.8421052631578947
117.6	0.8710526315789474
141.6	0.9
165.6	0.9289473684210527
202.1	0.9506578947368423
238.6	0.9723684210526319
275.1	0.9940789473684214
311.6	0.9960526315789477
348.1	0.9980263157894742
384.6	1.0000000000000007
384.6	1.0000000000000007
384.6	1.0000000000000007
384.6	1.0000000000000007
384.6	1.0000000000000007
384.6	1.0000000000000007
384.6	1.0000000000000007
421.1	1.0000000000000007
457.6	1.0000000000000007
457.6	1.0000000000000007
457.6	1.0000000000000007
494.1	1.0000000000000007
530.6	1.0000000000000007
530.6	1.0000000000000007
530.6	1.0000000000000007
552.5	1.0000000000000007
552.5	1.0000000000000007
552.5	1.0000000000000007
552.5	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
574.4	1.0000000000000007
